time_period,time_identifier,geographic_level,country_code,country_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
201516,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,39.6
201516,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,1.0
201516,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.9
201516,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,0.6
201516,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
201516,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
201617,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,1.2
201617,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,40.8
201617,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,1.0
201617,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.8
201617,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,0.8
201617,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
201617,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
201718,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,1.2
201718,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,43.1
201718,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,0.8
201718,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.7
201718,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,0.9
201718,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
201718,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
201819,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,1.5
201819,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,43.3
201819,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,0.8
201819,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.7
201819,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,0.7
201819,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
201819,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
201920,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,1.8
201920,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,42.0
201920,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,0.7
201920,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.6
201920,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,0.9
201920,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
201920,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
202021,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,1.9
202021,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,40.7
202021,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,0.7
202021,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.6
202021,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,0.9
202021,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200607,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,87.7
200607,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,84.1
200607,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,61.0
200607,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,59.7
200607,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,84.7
200607,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,78.0
200607,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,24.4
200607,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,23.6
200607,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,94.4
200607,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,90.9
200607,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,54.7
200607,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,53.8
200708,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,87.5
200708,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,84.1
200708,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,60.2
200708,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,59.0
200708,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,76.2
200708,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,82.9
200708,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,23.1
200708,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,23.8
200708,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,93.6
200708,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,90.5
200708,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,55.3
200708,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,54.7
200809,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,82.4
200809,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,86.2
200809,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,57.2
200809,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,58.6
200809,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,75.7
200809,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,82.7
200809,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,22.3
200809,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,23.0
200809,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,90.7
200809,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,93.8
200809,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,54.5
200809,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,55.0
200910,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,86.6
200910,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,82.1
200910,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,60.1
200910,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,58.4
200910,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,82.3
200910,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,74.2
200910,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,24.0
200910,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,23.1
200910,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,92.6
200910,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,88.7
200910,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,55.2
200910,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,54.3
201011,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,82.5
201011,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,87.8
201011,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,59.3
201011,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,61.6
201011,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,83.5
201011,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,76.0
201011,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,25.3
201011,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,24.5
201011,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,89.9
201011,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,93.6
201011,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,55.9
201011,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,56.7
201112,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,89.5
201112,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,83.1
201112,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,62.6
201112,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,59.7
201112,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,77.7
201112,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,84.8
201112,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,25.5
201112,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,26.3
201112,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,94.0
201112,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,90.4
201112,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,57.9
201112,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,57.1
201213,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,89.9
201213,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,83.1
201213,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,62.6
201213,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,59.1
201213,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,85.1
201213,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,78.2
201213,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,26.3
201213,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,25.5
201213,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,90.5
201213,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,94.0
201213,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,57.3
201213,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,58.1
201314,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,86.2
201314,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,89.9
201314,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,60.4
201314,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,61.7
201314,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,75.5
201314,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,82.8
201314,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,23.8
201314,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,24.5
201314,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,93.9
201314,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,90.1
201314,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,56.7
201314,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,55.9
201415,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,89.7
201415,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,86.1
201415,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,60.5
201415,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,59.2
201415,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,82.7
201415,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,75.6
201415,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,25.0
201415,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,24.3
201415,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,93.1
201415,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,89.4
201415,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,54.8
201415,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,54.1
201516,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,86.8
201516,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,60.5
201516,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,76.7
201516,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,24.8
201516,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,88.8
201516,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,52.7
201617,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,87.3
201617,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,59.9
201617,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,78.6
201617,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,25.6
201617,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,89.4
201617,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,52.5
201718,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,88.7
201718,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,64.2
201718,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,81.4
201718,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,28.4
201718,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,91.0
201718,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,55.5
201819,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,88.5
201819,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,65.3
201819,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,81.0
201819,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,28.9
201819,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,91.0
201819,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,55.6
201920,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,86.8
201920,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,60.4
201920,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,78.8
201920,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,26.3
201920,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,89.1
201920,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,52.9
202021,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,86.9
202021,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,58.6
202021,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,77.2
202021,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,24.2
202021,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,88.8
202021,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,50.2
200102,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,9.2
200102,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,9.9
200102,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,34.5
200102,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,43.2
200102,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,7.5
200102,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,8.0
200102,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,27.4
200102,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,34.8
200203,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10.0
200203,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,9.4
200203,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,43.9
200203,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,35.3
200203,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,8.2
200203,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,7.6
200203,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,35.2
200203,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,27.8
200304,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,9.5
200304,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10.1
200304,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,35.3
200304,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,44.2
200304,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,8.0
200304,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,8.6
200304,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,27.9
200304,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,35.7
200405,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10.4
200405,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,9.7
200405,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,45.2
200405,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,36.4
200405,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,8.7
200405,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,8.1
200405,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,36.7
200405,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,29.0
200506,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,11.0
200506,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10.3
200506,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,46.6
200506,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,37.9
200506,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,9.1
200506,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,8.5
200506,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,37.8
200506,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,30.1
200607,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10.3
200607,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,11.0
200607,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,39.1
200607,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,47.7
200607,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,8.7
200607,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,9.3
200607,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,31.4
200607,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,39.1
200708,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10.8
200708,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,11.3
200708,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,39.9
200708,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,48.5
200708,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,9.6
200708,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,9.1
200708,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,39.7
200708,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,32.4
200809,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10.7
200809,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,11.2
200809,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,40.5
200809,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,49.7
200809,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,9.0
200809,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,9.6
200809,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,32.8
200809,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,40.5
200910,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,11.1
200910,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,11.8
200910,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,40.9
200910,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,50.7
200910,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,10.0
200910,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,9.4
200910,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,41.3
200910,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,32.9
201011,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,12.0
201011,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,12.7
201011,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,43.3
201011,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,52.9
201011,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,10.6
201011,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,10.1
201011,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,42.8
201011,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,34.8
201112,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,13.3
201112,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,12.6
201112,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,55.0
201112,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,45.3
201112,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,10.3
201112,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,10.9
201112,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,36.5
201112,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,44.3
201213,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,13.6
201213,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,12.9
201213,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,55.9
201213,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,46.3
201213,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,10.3
201213,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,10.9
201213,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,36.5
201213,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,44.4
201314,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,14.1
201314,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,13.4
201314,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,57.1
201314,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,47.5
201314,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,10.4
201314,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,10.9
201314,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,37.3
201314,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,45.0
201415,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,14.2
201415,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,13.5
201415,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,57.6
201415,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,48.0
201415,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,11.2
201415,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,10.7
201415,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,45.3
201415,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,37.4
201516,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,13.8
201516,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,49.0
201516,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,10.8
201516,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,37.7
201617,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,14.2
201617,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,50.7
201617,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,10.9
201617,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,38.5
201718,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,15.6
201718,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,53.7
201718,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,11.9
201718,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,40.3
201819,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,16.1
201819,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,53.7
201819,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,12.1
201819,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,40.5
201920,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,15.0
201920,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,52.6
201920,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,11.4
201920,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,39.7
202021,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,13.8
202021,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,51.0
202021,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,10.5
202021,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,38.7
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.1
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,0.9
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,9.1
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,5.5
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,11.9
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,11.1
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,48.1
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,39.3
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,1.5
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,1.9
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,11.2
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,17.5
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,1.0
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,0.8
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,9.7
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,6.1
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,12.2
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,11.4
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,49.7
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,41.0
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,2.1
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,1.8
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,19.2
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,12.5
